row_ID,final_price
36656,14187.391
36657,4161.696
36658,8064.3276
36659,4119.2134
36660,173.88156
36661,1011.2756
36662,5609.5454
36663,4170.195
36664,113.69843
36665,3331.2827
36666,9425.528
36667,4500.452
36668,4346.2583
36669,16022.265
36670,408.2353
36671,2813.5078
36672,4431.987
36673,6556.026
36674,3112.45
36675,8428.582
36676,387.6822
36677,3074.0068
36678,5871.2056
36679,6382.678
36680,6020.448
36681,7741.8335
36682,7209.5225
36683,5352.441
36684,14116.099
36685,1871.2361
36686,16166.326
36687,227.80704
36688,7076.0845
36689,2575.111
36690,7316.583
36691,7340.789
36692,3806.1675
36693,5539.043
36694,6111.24
36695,2976.9143
36696,2856.5515
36697,3347.0217
36698,325.208
36699,2938.5662
36700,98.126274
36701,2508.164
36702,85.0904
36703,7028.855
36704,2418.9097
36705,6448.087
36706,16934.7
36707,12964.521
36708,2048.2754
36709,1227.3306
36710,6308.6494
36711,6336.278
36712,5864.8716
36713,1513.4454
36714,8247.52
36715,3385.199
36716,1849.899
36717,3103.0571
36718,4134.203
36719,3674.5308
36720,4928.035
36721,9346.244
36722,4628.7153
36723,393.7738
36724,2559.587
36725,6064.8613
36726,1398.7505
36727,6781.0464
36728,2364.5305
36729,6189.633
36730,1774.573
36731,2975.3801
36732,3367.7756
36733,3937.4268
36734,3529.0261
36735,3664.1104
36736,341.82062
36737,1513.4454
36738,11614.417
36739,3308.751
36740,6675.9185
36741,3992.1162
36742,6096.696
36743,8356.498
36744,2068.8765
36745,7843.7344
36746,3406.3755
36747,258.97214
36748,7948.435
36749,2439.9739
36750,13609.959
36751,3549.3943
36752,6567.084
36753,4442.492
36754,3669.8801
36755,3199.8877
36756,8475.716
36757,5819.047
36758,12986.686
36759,2645.651
36760,5042.389
36761,408.2353
36762,3187.0984
36763,3022.3
36764,6500.422
36765,3050.016
36766,4056.078
36767,1546.1466
36768,14530.056
36769,3492.4
36770,4116.605
36771,4789.751
36772,1374.1211
36773,1988.3829
36774,2358.4785
36775,2492.6235
36776,14.356939
36777,7390.765
36778,5913.973
36779,3367.7756
36780,4006.6099
36781,11501.923
36782,3245.2249
36783,10646.479
36784,5285.2666
36785,5571.6006
36786,4953.7974
36787,6633.251
36788,8192.394
36789,5647.12
36790,2561.1367
36791,4042.569
36792,6025.949
36793,4933.7563
36794,14558.374
36795,5268.2656
36796,4478.896
36797,297.21985
36798,1767.3768
36799,157.22078
36800,3902.144
36801,2643.9873
36802,2461.257
36803,5895.8525
36804,3774.474
36805,7527.4043
36806,5286.083
36807,6719.603
36808,3852.1213
36809,3095.5806
36810,1227.3337
36811,6468.9033
36812,21238.578
36813,7648.8345
36814,3841.6064
36815,7467.7026
36816,6662.819
36817,3781.7544
36818,2050.6462
36819,3158.4116
36820,254.46951
36821,5290.9253
36822,5791.7085
36823,5846.4023
36824,2984.222
36825,8793.652
36826,1045.0205
36827,6186.423
36828,292.42355
36829,11918.525
36830,3536.3154
36831,3031.0173
36832,6568.1313
36833,14372.497
36834,5066.8403
36835,4140.599
36836,6370.1934
36837,376.3736
36838,6323.761
36839,8904.281
36840,2260.6877
36841,5468.337
36842,4119.9434
36843,4287.742
36844,2632.023
36845,7175.495
36846,3734.6875
36847,292.42355
36848,386.61154
36849,453.3105
36850,11580.119
36851,3098.7405
36852,6212.7773
36853,3709.7244
36854,47.126743
36855,6576.062
36856,5686.7593
36857,7345.999
36858,5812.6426
36859,2247.7163
36860,5859.5273
36861,3797.2512
36862,4340.2627
36863,3631.0752
36864,4765.834
36865,208.2543
36866,8086.1973
36867,8970.033
36868,3887.9155
36869,5287.821
36870,1711.9373
36871,393.7738
36872,10286.704
36873,7242.1553
36874,6911.2754
36875,3008.1755
36876,7072.217
36877,3000.5896
36878,8453.123
36879,14438.471
36880,4900.5996
36881,3215.3606
36882,2344.5896
36883,2856.4863
36884,1214.0566
36885,8191.782
36886,13653.126
36887,10448.301
36888,4910.2163
36889,3961.8513
36890,2884.565
36891,3538.6116
36892,3544.5425
36893,7979.421
36894,6396.7085
36895,5523.357
36896,285.92712
36897,2598.6775
36898,2234.7507
36899,1793.2684
36900,6271.2275
36901,7000.961
36902,4444.7896
36903,4856.9917
36904,12209.598
36905,1522.4995
36906,6783.001
36907,1013.24854
36908,6531.6753
36909,1959.3547
36910,7525.047
36911,6733.042
36912,18247.756
36913,3229.1343
36914,5296.262
36915,5936.8525
36916,7180.1973
36917,6841.9023
36918,7470.5376
36919,14729.03
36920,5656.661
36921,2653.995
36922,3493.9922
36923,7507.5264
36924,11160.695
36925,2255.9353
36926,6198.3726
36927,5962.2646
36928,10137.19
36929,2349.6123
36930,5367.064
36931,5151.275
36932,7980.345
36933,4497.5073
36934,5619.223
36935,6046.437
36936,14372.497
36937,7139.5615
36938,419.8059
36939,5697.3906
36940,386.43192
36941,3271.6194
36942,5369.514
36943,3967.911
36944,3949.637
36945,2793.2798
36946,1584.9346
36947,5778.2085
36948,4411.466
36949,254.45389
36950,1702.3721
36951,3155.6292
36952,9050.212
36953,3658.3572
36954,3430.9001
36955,6810.0156
36956,8563.476
36957,2127.5818
36958,151.92946
36959,2975.3801
36960,6813.849
36961,5286.655
36962,1629.8145
36963,1155.4269
36964,5296.117
36965,2807.7769
36966,1612.8003
36967,10390.302
36968,3375.5464
36969,3786.9343
36970,3533.5137
36971,3188.0588
36972,5196.133
36973,22431.877
36974,12209.598
36975,386.61154
36976,431.1921
36977,3657.0002
36978,6097.8394
36979,9512.171
36980,5865.7285
36981,428.95428
36982,203.98834
36983,4858.392
36984,25401.018
36985,3023.3523
36986,1230.2877
36987,4871.4355
36988,355.48096
36989,3048.1936
36990,6237.018
36991,3776.1528
36992,1227.3306
36993,1787.2035
36994,3441.096
36995,1570.4937
36996,5415.376
36997,4678.2163
36998,8817.616
36999,3441.096
37000,7333.1753
37001,14884.238
37002,212.89963
37003,381.0528
37004,9518.41
37005,7310.1987
37006,5941.19
37007,2317.6907
37008,9335.3125
37009,8499.89
37010,4825.388
37011,4632.551
37012,356.76288
37013,370.54333
37014,8040.209
37015,8508.932
37016,7707.896
37017,1831.3059
37018,376.3736
37019,4590.454
37020,4998.773
37021,4206.0713
37022,5720.589
37023,2102.5632
37024,279.15497
37025,45.498455
37026,15327.143
37027,1410.7261
37028,6567.084
37029,4548.6763
37030,1045.0205
37031,6416.5464
37032,8234.457
37033,9591.043
37034,5720.283
37035,12783.25
37036,3258.1106
37037,5879.7354
37038,3856.5388
37039,4577.285
37040,5304.415
37041,868.29126
37042,4133.0864
37043,3488.4626
37044,9640.938
37045,3067.5771
37046,4957.919
37047,4206.374
37048,257.9167
37049,6255.1694
37050,1486.9122
37051,3796.2769
37052,7489.5117
37053,5287.138
37054,3273.812
37055,1928.2124
37056,8320.336
37057,1074.2714
37058,1546.1466
37059,6296.6064
37060,3477.3037
37061,5292.1143
37062,9030.826
37063,7823.062
37064,4790.0747
37065,6878.4453
37066,1926.3175
37067,4870.8364
37068,5345.6836
37069,2388.7083
37070,387.6822
37071,5582.9395
37072,3136.7083
37073,376.3736
37074,12814.9
37075,3757.723
37076,63.01755
37077,2755.6577
37078,3092.0056
37079,5395.1885
37080,1495.7522
37081,1282.5015
37082,4276.9766
37083,5256.355
37084,3237.6536
37085,13973.549
37086,1362.6388
37087,674.49445
37088,5993.549
37089,6383.7197
37090,270.65878
37091,5624.6
37092,18030.537
37093,2669.6865
37094,3286.7527
37095,20291.857
37096,5841.486
37097,5171.524
37098,4663.096
37099,8021.8447
37100,2272.3735
37101,4880.358
37102,12744.689
37103,6608.113
37104,17595.674
37105,396.38666
37106,14372.497
37107,3763.136
37108,5263.6055
37109,11524.296
37110,138.5476
37111,1898.1029
37112,106.53402
37113,233.99742
37114,6623.8013
37115,11433.425
37116,6509.1304
37117,8878.634
37118,58.400906
37119,1130.8326
37120,11390.999
37121,11160.732
37122,12547.998
37123,1410.7261
37124,6732.0825
37125,5754.6084
37126,4838.2466
37127,7690.204
37128,6588.4395
37129,2422.5657
37130,4192.6436
37131,4373.887
37132,3221.0842
37133,1402.9889
37134,5902.9604
37135,5710.55
37136,11000.668
37137,3323.5195
37138,1307.4618
37139,333.56363
37140,2244.9204
37141,3858.3442
37142,4305.2334
37143,368.55
37144,2632.673
37145,471.69922
37146,4562.958
37147,3750.3503
37148,3734.3884
37149,8316.409
37150,7910.8755
37151,13951.818
37152,9584.429
37153,5800.7886
37154,4932.475
37155,3501.4854
37156,5213.167
37157,227.80704
37158,3284.2158
37159,4191.462
37160,2938.5308
37161,4753.9155
37162,421.78543
37163,3244.7358
37164,3277.3257
37165,4085.8516
37166,3331.4302
37167,3461.5889
37168,3806.0793
37169,2937.9583
37170,14802.032
37171,5654.385
37172,4204.7905
37173,2768.161
37174,3706.359
37175,4713.425
37176,6354.4614
37177,3154.6248
37178,8066.796
37179,256.69662
37180,3740.838
37181,5068.09
37182,9545.433
37183,6635.453
37184,5582.4014
37185,2847.3735
37186,11005.697
37187,1040.0093
37188,6008.1646
37189,11913.681
37190,8168.435
37191,5288.882
37192,3074.0068
37193,1649.9684
37194,3003.9976
37195,3994.5867
37196,3609.6206
37197,13118.311
37198,393.7738
37199,2875.7217
37200,1043.2543
37201,5288.659
37202,20868.74
37203,739.3581
37204,990.535
37205,10821.368
37206,2975.3801
37207,247.86618
37208,9275.169
37209,4800.706
37210,6005.631
37211,1280.0421
37212,6356.191
37213,1138.3975
37214,5185.084
37215,6821.404
37216,5275.848
37217,701.5481
37218,19030.81
37219,6823.9834
37220,9547.97
37221,12055.258
37222,6563.8086
37223,105.89554
37224,4585.9136
37225,5719.74
37226,2820.9963
37227,12965.277
37228,1849.4524
37229,1702.3721
37230,1220.5433
37231,6461.987
37232,5885.589
37233,441.99872
37234,6095.992
37235,3492.917
37236,5314.708
37237,5233.0913
37238,3737.0322
37239,2753.3765
37240,1227.3306
37241,468.30536
37242,565.1849
37243,3511.3452
37244,1469.8735
37245,9395.901
37246,1919.3898
37247,5287.9565
37248,5560.673
37249,2153.3513
37250,3776.1528
37251,8040.2393
37252,2777.7358
37253,998.6612
37254,1496.5486
37255,3775.9365
37256,6638.8613
37257,9508.771
37258,14302.974
37259,2609.6072
37260,6305.999
37261,5813.6
37262,17188.738
37263,5442.748
37264,5078.119
37265,3518.4937
37266,2279.5312
37267,3331.1438
37268,1104.4576
37269,24.127527
37270,8224.359
37271,8806.816
37272,238.39645
37273,3681.9905
37274,4848.231
37275,4910.9434
37276,157.22078
37277,13783.299
37278,6088.636
37279,2419.6511
37280,840.6794
37281,6307.009
37282,4770.258
37283,596.22046
37284,6548.736
37285,6583.3354
37286,136.26157
37287,12337.852
37288,4977.894
37289,6278.9756
37290,4899.129
37291,7989.795
37292,6229.4263
37293,500.33398
37294,16587.203
37295,5067.2764
37296,11233.874
37297,8271.102
37298,4855.2544
37299,8866.156
37300,5620.278
37301,1946.6293
37302,3674.1572
37303,4835.1963
37304,7238.4883
37305,3372.181
37306,4489.833
37307,1257.566
37308,3057.6233
37309,3533.833
37310,4142.0757
37311,4369.1543
37312,4501.356
37313,2658.4653
37314,3036.426
37315,269.195
37316,10251.093
37317,279.15497
37318,6358.025
37319,2049.1133
37320,3648.5752
37321,9194.308
37322,1045.0205
37323,9317.761
37324,1816.7009
37325,787.8832
37326,654.0499
37327,16747.627
37328,4935.356
37329,10059.888
37330,4815.427
37331,6618.7905
37332,3974.5664
37333,5352.5464
37334,3991.7083
37335,6677.118
37336,9860.611
37337,7119.8945
37338,12840.175
37339,5789.567
37340,9388.34
37341,7145.054
37342,2160.2236
37343,465.49872
37344,2801.042
37345,386.43192
37346,5295.8965
37347,3933.41
37348,1584.9346
37349,3885.7979
37350,3811.5444
37351,3461.1462
37352,212.89963
37353,6249.7886
37354,4685.828
37355,84.30499
37356,7229.254
37357,156.81853
37358,1647.6913
37359,3550.7708
37360,1134.8002
37361,2187.6545
37362,5955.4165
37363,7652.5215
37364,11100.327
37365,145.94768
37366,8.602977
37367,14866.66
37368,1400.7915
37369,16035.936
37370,2047.5392
37371,10837.423
37372,2850.831
37373,8214.13
37374,4509.082
37375,14988.391
37376,6160.0557
37377,10629.502
37378,2068.7273
37379,4986.1025
37380,5919.5483
37381,7162.304
37382,364.21335
37383,636.8728
37384,7316.583
37385,6403.9536
37386,6009.2646
37387,9655.472
37388,5765.308
37389,5115.065
37390,2138.362
37391,3800.074
37392,4734.6914
37393,3893.1606
37394,6342.4795
37395,173.88156
37396,14697.387
37397,1380.0471
37398,2438.4697
37399,6376.0454
37400,4393.8647
37401,7162.304
37402,13692.775
37403,12.111647
37404,4981.856
37405,4660.555
37406,22029.977
37407,324.5796
37408,11736.462
37409,3034.6128
37410,7602.089
37411,10478.833
37412,4901.617
37413,6627.5815
37414,254.14133
37415,5190.6694
37416,996.7981
37417,6366.246
37418,3806.9968
37419,381.0528
37420,9261.436
37421,8190.9326
37422,4681.449
37423,1140.1566
37424,7316.583
37425,4197.25
37426,294.78076
37427,10921.395
37428,428.95428
37429,4766.9346
37430,3317.8428
37431,5963.433
37432,4218.471
37433,279.15497
37434,1754.3254
37435,22159.043
37436,2770.0771
37437,3284.405
37438,4825.978
37439,6300.1353
37440,14693.542
37441,4592.513
37442,14681.547
37443,10229.879
37444,1988.3829
37445,3029.328
37446,4950.356
37447,4732.334
37448,14523.259
37449,3535.5444
37450,22544.045
37451,3619.172
37452,409.8072
37453,2632.5576
37454,3700.6523
37455,393.7738
37456,13355.885
37457,1825.9637
37458,8960.34
37459,10180.011
37460,1084.3026
37461,10554.38
37462,784.8875
37463,4281.384
37464,4480.6904
37465,478.3447
37466,4971.877
37467,2753.1387
37468,7062.7266
37469,3430.7478
37470,2531.0234
37471,6888.366
37472,6557.42
37473,4340.7837
37474,7507.1543
37475,2027.7573
37476,4750.7134
37477,5196.13
37478,5062.2695
37479,467.60397
37480,3444.174
37481,5704.9053
37482,4133.1646
37483,7651.51
37484,1473.114
37485,269.195
37486,3161.219
37487,1702.3721
37488,366.31
37489,16472.328
37490,6369.563
37491,7001.3584
37492,2485.7935
37493,396.38666
37494,4027.1675
37495,9050.212
37496,5265.1255
37497,14837.544
37498,13951.027
37499,924.15186
37500,5304.9717
37501,15519.262
37502,1535.3113
37503,4300.452
37504,5857.465
37505,2068.7273
37506,4063.4387
37507,4950.356
37508,6456.0303
37509,4050.7954
37510,4647.728
37511,11522.113
37512,1065.6188
37513,5883.323
37514,3092.609
37515,2187.703
37516,6003.3564
37517,5536.281
37518,1065.6188
37519,2818.2502
37520,212.89963
37521,3193.4905
37522,6783.9443
37523,8666.106
37524,12746.461
37525,6713.5806
37526,5597.439
37527,1661.4722
37528,6755.899
37529,7805.819
37530,4565.7905
37531,4738.121
37532,3415.0713
37533,353.95227
37534,4882.6963
37535,2565.3003
37536,2680.0227
37537,15837.888
37538,4822.631
37539,8147.9497
37540,14944.357
37541,295.33887
37542,3169.8066
37543,1570.4937
37544,13240.242
37545,419.36304
37546,7020.5
37547,324.58356
37548,10423.978
37549,3320.832
37550,8538.71
37551,611.8328
37552,5639.485
37553,4524.5786
37554,4309.096
37555,360.20032
37556,458.1687
37557,1223.5969
37558,6027.174
37559,4809.3887
37560,10235.729
37561,5605.1157
37562,393.7738
37563,3914.9004
37564,1220.5433
37565,2463.247
37566,5944.526
37567,4240.0615
37568,756.9025
37569,3990.5078
37570,6461.987
37571,7190.917
37572,120.21703
37573,14897.198
37574,294.78076
37575,6489.414
37576,5601.4185
37577,5621.842
37578,2122.105
37579,208.2543
37580,4106.9175
37581,3583.513
37582,11052.711
37583,9825.183
37584,76.85468
37585,4995.2544
37586,407.192
37587,30.977802
37588,3000.5896
37589,4882.2905
37590,14247.817
37591,6365.2007
37592,2975.3801
37593,2951.0154
37594,2126.0007
37595,7703.948
37596,3623.466
37597,940.20557
37598,3057.6233
37599,5776.7485
37600,11318.581
37601,2439.1123
37602,366.63968
37603,561.6354
37604,4865.9277
37605,3535.5457
37606,10520.497
37607,7152.273
37608,5338.2617
37609,6089.364
37610,5768.445
37611,2371.0793
37612,7047.3105
37613,2942.7812
37614,3768.7803
37615,6383.2227
37616,4780.5825
37617,2336.847
37618,5364.462
37619,1988.3829
37620,478.4802
37621,22159.043
37622,6098.0054
37623,8915.809
37624,5744.1787
37625,5538.2827
37626,176.25275
37627,4436.6772
37628,3072.789
37629,9930.84
37630,5894.424
37631,3012.79
37632,3384.4353
37633,12660.011
37634,3728.5454
37635,5696.216
37636,5068.43
37637,9137.044
37638,1301.676
37639,14850.968
37640,4003.2031
37641,4704.4907
37642,251.37311
37643,6811.7715
37644,7836.957
37645,25362.65
37646,7192.596
37647,3597.3337
37648,7048.736
37649,9003.083
37650,3132.5186
37651,23085.938
37652,5477.4653
37653,3829.3691
37654,9755.465
37655,3820.886
37656,7739.185
37657,2162.539
37658,4341.76
37659,6555.849
37660,6505.1724
37661,3474.704
37662,11463.816
37663,5343.959
37664,2089.1287
37665,1600.8926
37666,12123.101
37667,11221.244
37668,4249.253
37669,7725.6973
37670,2329.4177
37671,9540.254
37672,6504.1445
37673,1065.6188
37674,9293.71
37675,6830.8047
37676,208.2543
37677,4269.992
37678,2411.0728
37679,339.30838
37680,4786.291
37681,2917.5703
37682,264.8403
37683,7402.5005
37684,5355.386
37685,563.5956
37686,6527.7944
37687,155.57628
37688,7386.699
37689,17.884756
37690,3877.8074
37691,3227.8066
37692,324.5796
37693,6420.081
37694,3048.799
37695,6868.5103
37696,16503.67
37697,5790.9673
37698,3748.2944
37699,4481.8696
37700,216.49295
37701,5382.3345
37702,3745.5215
37703,4006.7056
37704,4952.5874
37705,506.70865
37706,4075.496
37707,4496.781
37708,235.90411
37709,492.67343
37710,5728.9663
37711,7009.516
37712,3129.9448
37713,3928.1587
37714,4820.8394
37715,253.19305
37716,12784.085
37717,1140.1566
37718,5995.778
37719,3898.3735
37720,7558.2373
37721,2261.172
37722,8169.9155
37723,2591.6365
37724,7133.968
37725,5575.3926
37726,5056.626
37727,1104.7233
37728,4803.421
37729,4353.62
37730,15776.162
37731,1612.8003
37732,3261.7786
37733,23085.938
37734,7194.637
37735,4133.0864
37736,596.22046
37737,4176.976
37738,7588.584
37739,7804.137
37740,2335.277
37741,1871.2361
37742,4481.7817
37743,13628.246
37744,2028.9325
37745,3774.4878
37746,7287.829
37747,7393.5625
37748,3893.1606
37749,252.23987
37750,249.31668
37751,9771.647
37752,6962.5854
37753,1407.6506
37754,12513.649
37755,7134.4097
37756,5751.0625
37757,2341.8665
37758,6873.977
37759,396.38666
37760,7589.292
37761,4871.208
37762,3611.8125
37763,3510.6577
37764,8945.106
37765,9200.74
37766,1871.5267
37767,1228.993
37768,4656.738
37769,4847.5005
37770,4006.634
37771,6588.995
37772,5755.63
37773,5389.299
37774,3304.8628
37775,5281.4087
37776,7750.173
37777,1096.4584
37778,5361.431
37779,5819.047
37780,9133.493
37781,4691.0273
37782,355.48096
37783,4451.922
37784,14697.387
37785,2448.438
37786,4743.2803
37787,3545.531
37788,2985.888
37789,813.09686
37790,7238.997
37791,2137.08
37792,6278.243
37793,9322.521
37794,3180.3674
37795,2161.3003
37796,4000.8918
37797,2991.4067
37798,3994.232
37799,4604.2773
37800,5726.6436
37801,15475.223
37802,7017.878
37803,4840.3647
37804,10704.145
37805,5250.448
37806,2118.901
37807,11188.15
37808,12606.895
37809,11229.366
37810,6684.6685
37811,7827.216
37812,4307.916
37813,2565.121
37814,4783.094
37815,7148.03
37816,4772.641
37817,6072.409
37818,5442.748
37819,7622.6
37820,3897.0098
37821,3888.9148
37822,4313.9536
37823,3863.9243
37824,1919.1023
37825,5401.967
37826,9680.236
37827,7449.6167
37828,2496.0212
37829,8335.863
37830,4170.195
37831,5317.6665
37832,5036.179
37833,1214.0566
37834,7461.925
37835,326.23886
37836,1949.4868
37837,4725.2515
37838,868.29126
37839,6530.633
37840,3523.0203
37841,3443.318
37842,14151.163
37843,5098.8286
37844,2569.9534
37845,112.133804
37846,5378.7974
37847,257.9167
37848,13146.53
37849,6482.9536
37850,3847.2231
37851,3122.692
37852,10219.753
37853,2861.1833
37854,6706.8506
37855,6509.1304
37856,4667.1284
37857,3103.8057
37858,5837.742
37859,9274.084
37860,5729.0864
37861,2817.3032
37862,10319.838
37863,2580.2776
37864,458.1687
37865,3852.1213
37866,441.99872
37867,4963.681
37868,3674.5535
37869,1155.4269
37870,6252.9736
37871,4672.5386
37872,3518.4937
37873,5693.2656
37874,12442.952
37875,7163.7065
37876,12574.725
37877,5914.3438
37878,13953.748
37879,4348.7334
37880,3127.2463
37881,5999.464
37882,2486.8123
37883,16986.582
37884,6459.7715
37885,2387.3633
37886,12988.743
37887,6798.03
37888,254.45389
37889,1013.24854
37890,10716.659
37891,313.2301
37892,7532.1313
37893,2712.7402
37894,10.366878
37895,5098.389
37896,11347.614
37897,8861.785
37898,3573.3623
37899,8300.8545
37900,3772.5325
37901,15560.457
37902,10692.763
37903,291.71677
37904,3667.957
37905,13262.656
37906,404.73608
37907,32.739002
37908,1140.1566
37909,5367.6416
37910,2103.7788
37911,16913.598
37912,3705.416
37913,13421.326
37914,6310.72
37915,5898.3423
37916,295.33887
37917,166.38098
37918,9115.208
37919,7571.2637
37920,5385.6816
37921,5275.541
37922,998.6612
37923,4485.3145
37924,9438.422
37925,5145.421
37926,6207.9443
37927,3950.114
37928,5626.811
37929,5105.6875
37930,13238.03
37931,5278.052
37932,5274.6274
37933,4371.617
37934,13214.142
37935,2161.3853
37936,14792.82
37937,7843.2363
37938,1880.1038
37939,9052.095
37940,4068.7434
37941,14619.787
37942,2189.5793
37943,12109.212
37944,7162.304
37945,2631.2168
37946,9345.967
37947,5714.2817
37948,3930.3125
37949,3112.1658
37950,6991.251
37951,5121.429
37952,66.21657
37953,5001.9443
37954,253.96751
37955,5955.896
37956,5067.4185
37957,2772.4568
37958,6236.279
37959,6497.811
37960,7706.973
37961,285.92712
37962,2212.2065
37963,6174.586
37964,6083.99
37965,7174.4507
37966,1859.764
37967,2851.5684
37968,12235.485
37969,658.3262
37970,4155.2563
37971,3655.0713
37972,441.99872
37973,6590.4673
37974,7579.0503
37975,244.39868
37976,4516.6763
37977,320.3925
37978,2728.8628
37979,4483.394
37980,6724.4937
37981,5550.637
37982,5272.8525
37983,5469.6323
37984,6121.5107
37985,5762.6406
37986,5867.1973
37987,2906.9597
37988,4396.301
37989,4192.4546
37990,6287.749
37991,467.2898
37992,5818.512
37993,2927.4663
37994,12200.971
37995,17573.215
37996,5887.623
37997,6575.88
37998,1111.4633
37999,26435.736
38000,2178.8474
38001,4916.5713
38002,2215.3477
38003,11548.245
38004,1056.1632
38005,8064.7476
38006,393.7738
38007,4431.987
38008,731.18115
38009,8515.914
38010,2445.2683
38011,59.859875
38012,4160.7705
38013,342.74066
38014,12939.779
38015,7501.0283
38016,4144.991
38017,11258.29
38018,3787.051
38019,5368.2847
38020,5724.4355
38021,1781.3359
38022,787.8832
38023,256.69662
38024,4678.2163
38025,14462.549
38026,3804.844
38027,704.8725
38028,5859.5347
38029,3189.3076
38030,9550.214
38031,291.71677
38032,3064.6765
38033,341.82062
38034,6473.5
38035,4744.858
38036,7800.7534
38037,5221.763
38038,6319.0596
38039,1570.4937
38040,4002.77
38041,5914.3438
38042,2430.0833
38043,3831.4165
38044,20825.486
38045,5040.8037
38046,4738.2627
38047,137.49431
38048,8004.1187
38049,3701.1997
38050,5072.221
38051,1778.5375
38052,1045.0205
38053,430.7393
38054,4027.1782
38055,8909.611
38056,2745.8916
38057,5362.381
38058,4491.527
38059,22727.844
38060,3169.8066
38061,3369.384
38062,2363.921
38063,1928.201
38064,4595.3057
38065,10752.819
38066,6011.195
38067,1774.6239
38068,3203.7043
38069,2439.1123
38070,5365.013
38071,2809.3105
38072,3555.3723
38073,6187.275
38074,8124.4487
38075,6309.208
38076,393.7738
38077,5764.0747
38078,4481.9116
38079,11971.393
38080,7698.1777
38081,14946.006
38082,688.7908
38083,1702.3721
38084,6376.078
38085,3667.6042
38086,3952.8125
38087,5419.024
38088,4538.7676
38089,519.26166
38090,214.83005
38091,8112.5166
38092,1469.8735
38093,2091.6436
38094,5891.538
38095,6707.8555
38096,2736.6616
38097,7505.7466
38098,4869.172
38099,274.60388
38100,3323.0977
38101,3850.973
38102,5681.1245
38103,5439.8877
38104,1045.0205
38105,7566.9893
38106,6572.875
38107,5005.132
38108,4626.6885
38109,5155.134
38110,1044.2911
38111,11260.276
38112,256.51605
38113,1854.4226
38114,4946.1484
38115,3001.3113
38116,1895.568
38117,7923.036
38118,5685.523
38119,5854.882
38120,285.85687
38121,2560.1953
38122,2283.2346
38123,2517.0833
38124,5471.6743
38125,297.92114
38126,13754.01
38127,4006.634
38128,4064.9268
38129,5771.1123
38130,7587.81
38131,16343.389
38132,7588.584
38133,1566.231
38134,2670.1375
38135,4273.161
38136,3992.1162
38137,1220.5433
38138,4838.2466
38139,6647.1016
38140,112.32204
38141,7074.512
38142,5231.3735
38143,1663.0496
38144,4021.2495
38145,12569.606
38146,5728.5107
38147,6192.87
38148,3683.5803
38149,6550.205
38150,33.814064
38151,7682.6797
38152,4464.5103
38153,6608.113
38154,5371.713
38155,5720.7334
38156,3375.3918
38157,4227.3735
38158,1004.5793
38159,18374.07
38160,10182.149
38161,3952.092
38162,2210.776
38163,1088.5471
38164,1593.2722
38165,5402.249
38166,45.111256
38167,213.12529
38168,4320.175
38169,4185.497
38170,1069.5712
38171,3950.3916
38172,4679.954
38173,4840.3647
38174,5451.0264
38175,360.20032
38176,4544.5957
38177,158.94475
38178,6511.3945
38179,6942.3853
38180,1138.3975
38181,6981.029
38182,5384.938
38183,8408.212
38184,3153.7927
38185,7157.819
38186,5835.957
38187,7657.625
38188,5738.758
38189,467.2898
38190,9037.688
38191,6287.4697
38192,5819.047
38193,9508.771
38194,4321.8354
38195,1096.4584
38196,1464.2802
38197,6053.1587
38198,6011.436
38199,353.95227
38200,6580.0156
38201,2981.9854
38202,5712.256
38203,6251.893
38204,4845.6514
38205,10871.895
38206,74.53937
38207,4537.674
38208,7822.02
38209,6625.4224
38210,1612.8003
38211,2502.6567
38212,9274.018
38213,2122.105
38214,4817.4346
38215,5488.887
38216,1104.4576
38217,7076.243
38218,7217.4727
38219,5118.8696
38220,7683.346
38221,11846.57
38222,3073.2822
38223,7756.528
38224,19723.066
38225,4454.5356
38226,7528.051
38227,4041.731
38228,8157.0474
38229,13073.371
38230,297.21985
38231,11608.2705
38232,5213.0137
38233,1410.7261
38234,13087.201
38235,7874.115
38236,4192.0674
38237,1006.18854
38238,1940.272
38239,5999.002
38240,9709.488
38241,1104.7233
38242,6647.5483
38243,5020.5474
38244,6976.2925
38245,3175.605
38246,1469.8735
38247,13290.724
38248,2609.591
38249,2801.042
38250,7530.2686
38251,6235.612
38252,2678.3196
38253,15908.113
38254,5605.1157
38255,2909.974
38256,3964.0557
38257,9895.362
38258,4863.2046
38259,11974.386
38260,5809.5063
38261,369.47562
38262,4316.3447
38263,7084.6484
38264,12794.766
38265,3627.8801
38266,12478.938
38267,7560.308
38268,3775.8638
38269,390.0598
38270,13874.471
38271,7622.7837
38272,16329.376
38273,5575.224
38274,3560.5693
38275,3259.4978
38276,5334.403
38277,12195.587
38278,17030.86
38279,8934.954
38280,208.2543
38281,4115.0264
38282,6120.6943
38283,10144.121
38284,244.2572
38285,468.30536
38286,1227.3306
38287,5785.883
38288,364.84705
38289,1831.3059
38290,14151.163
38291,5392.3145
38292,3196.1836
38293,8538.523
38294,4033.9368
38295,8206.629
38296,3239.8672
38297,5094.213
38298,5755.162
38299,2356.6047
38300,10163.151
38301,5668.3896
38302,27074.81
38303,269.195
38304,4618.4087
38305,5372.6777
38306,216.667
38307,320.71188
38308,12317.812
38309,1206.7375
38310,4280.809
38311,8388.888
